iter,label,metric,df,F,R2,p,n_units,n_trt_lvls,n_each
163,N-sens (n=2/trt),Jaccard (incidence),2,3.431108694375747,0.6958087738542756,0.06666666666666667,6,3,2
163,N-sens (n=2/trt),Gower (sqrt→z),2,3.639253343440509,0.7081288078715701,0.06666666666666667,6,3,2
163,N-sens (n=2/trt),Gower (prop→z),2,1.7241306899210516,0.534758313399284,0.13333333333333333,6,3,2
164,N-sens (n=2/trt),Jaccard (incidence),2,3.105704998982508,0.6743169611750252,0.13333333333333333,6,3,2
164,N-sens (n=2/trt),Gower (sqrt→z),2,3.982683341059481,0.7264113378997118,0.06666666666666667,6,3,2
164,N-sens (n=2/trt),Gower (prop→z),2,1.4874504184356159,0.4978996167623502,0.13333333333333333,6,3,2
165,N-sens (n=2/trt),Jaccard (incidence),2,0.525044059577008,0.2592753758091957,0.9333333333333333,6,3,2
165,N-sens (n=2/trt),Gower (sqrt→z),2,2.6557015669265245,0.6390501156440425,0.13333333333333333,6,3,2
165,N-sens (n=2/trt),Gower (prop→z),2,0.7913285471756392,0.3453579575705346,0.8,6,3,2
166,N-sens (n=2/trt),Jaccard (incidence),2,0.9213147925832423,0.3805018642785864,0.6,6,3,2
166,N-sens (n=2/trt),Gower (sqrt→z),2,1.8716783949815632,0.5551177116321018,0.06666666666666667,6,3,2
166,N-sens (n=2/trt),Gower (prop→z),2,1.0321461202751265,0.4076171244663322,0.5333333333333333,6,3,2
167,N-sens (n=2/trt),Jaccard (incidence),2,0.8483402017097661,0.36125098105125963,0.5333333333333333,6,3,2
167,N-sens (n=2/trt),Gower (sqrt→z),2,3.2349134308388847,0.6832043453571134,0.2,6,3,2
167,N-sens (n=2/trt),Gower (prop→z),2,1.4211837365732467,0.48650953337169917,0.3333333333333333,6,3,2
168,N-sens (n=2/trt),Jaccard (incidence),2,1.5167526730817211,0.5027766069839275,0.13333333333333333,6,3,2
168,N-sens (n=2/trt),Gower (sqrt→z),2,3.3486588418840473,0.690636101875721,0.06666666666666667,6,3,2
168,N-sens (n=2/trt),Gower (prop→z),2,1.4912472162238706,0.49853693407073535,0.13333333333333333,6,3,2
169,N-sens (n=2/trt),Jaccard (incidence),2,0.7030503398098462,0.3191258624941495,0.7333333333333333,6,3,2
169,N-sens (n=2/trt),Gower (sqrt→z),2,1.7793134839392197,0.5425871886459143,0.13333333333333333,6,3,2
169,N-sens (n=2/trt),Gower (prop→z),2,0.6524450515742437,0.30311809869295475,0.8666666666666667,6,3,2
170,N-sens (n=2/trt),Jaccard (incidence),2,2.429766872194122,0.6182979681024948,0.13333333333333333,6,3,2
170,N-sens (n=2/trt),Gower (sqrt→z),2,4.183969096883468,0.7360999022984742,0.06666666666666667,6,3,2
170,N-sens (n=2/trt),Gower (prop→z),2,1.8339912450404925,0.5500888005535894,0.06666666666666667,6,3,2
171,N-sens (n=2/trt),Jaccard (incidence),2,1.3281727147433826,0.46962220794351167,0.5333333333333333,6,3,2
171,N-sens (n=2/trt),Gower (sqrt→z),2,4.132801302839177,0.7337026606559092,0.2,6,3,2
171,N-sens (n=2/trt),Gower (prop→z),2,1.469555114766175,0.49487383058114703,0.26666666666666666,6,3,2
172,N-sens (n=2/trt),Jaccard (incidence),2,0.9027712169091968,0.3757208387365635,0.5333333333333333,6,3,2
172,N-sens (n=2/trt),Gower (sqrt→z),2,2.9107862907210733,0.6599245800787188,0.2,6,3,2
172,N-sens (n=2/trt),Gower (prop→z),2,1.24783948721961,0.45411658614828004,0.4,6,3,2
173,N-sens (n=2/trt),Jaccard (incidence),2,4.466467166403948,0.748594946026651,0.2,6,3,2
173,N-sens (n=2/trt),Gower (sqrt→z),2,3.773602386035029,0.7155644490809292,0.06666666666666667,6,3,2
173,N-sens (n=2/trt),Gower (prop→z),2,2.027522025067621,0.574772321947091,0.13333333333333333,6,3,2
174,N-sens (n=2/trt),Jaccard (incidence),2,2.8397027047471757,0.6543542030288945,0.13333333333333333,6,3,2
174,N-sens (n=2/trt),Gower (sqrt→z),2,4.115107260984069,0.7328635179558227,0.06666666666666667,6,3,2
174,N-sens (n=2/trt),Gower (prop→z),2,2.392148782246189,0.6146087716784715,0.13333333333333333,6,3,2
175,N-sens (n=2/trt),Jaccard (incidence),2,1.6433583330070134,0.5228033710795348,0.26666666666666666,6,3,2
175,N-sens (n=2/trt),Gower (sqrt→z),2,4.557009357569367,0.7523530324209472,0.06666666666666667,6,3,2
175,N-sens (n=2/trt),Gower (prop→z),2,1.683500577122601,0.5288205660211404,0.13333333333333333,6,3,2
176,N-sens (n=2/trt),Jaccard (incidence),2,1.8623497462526066,0.5538834109474262,0.13333333333333333,6,3,2
176,N-sens (n=2/trt),Gower (sqrt→z),2,3.571636768616035,0.7042374940409375,0.06666666666666667,6,3,2
176,N-sens (n=2/trt),Gower (prop→z),2,1.6579904903746627,0.52501440249047715,0.06666666666666667,6,3,2
177,N-sens (n=2/trt),Jaccard (incidence),2,1.9470075581727329,0.5648399445938106,0.26666666666666666,6,3,2
177,N-sens (n=2/trt),Gower (sqrt→z),2,4.520967321644034,0.7508705960572425,0.2,6,3,2
177,N-sens (n=2/trt),Gower (prop→z),2,3.5824956259535696,0.704869396770298,0.13333333333333333,6,3,2
178,N-sens (n=2/trt),Jaccard (incidence),2,1.0635498121920142,0.4148738624597291,0.4666666666666667,6,3,2
178,N-sens (n=2/trt),Gower (sqrt→z),2,2.3720043860072813,0.6126037446081604,0.13333333333333333,6,3,2
178,N-sens (n=2/trt),Gower (prop→z),2,0.8679212589614703,0.36653298992810507,0.6,6,3,2
179,N-sens (n=2/trt),Jaccard (incidence),2,0.6997572397552775,0.3181065742659519,0.6,6,3,2
179,N-sens (n=2/trt),Gower (sqrt→z),2,1.5727813145251215,0.511842905022411,0.26666666666666666,6,3,2
179,N-sens (n=2/trt),Gower (prop→z),2,0.9640807560451579,0.39125371750904164,0.6,6,3,2
180,N-sens (n=2/trt),Jaccard (incidence),2,1.5853691039651547,0.5138345042503089,0.2,6,3,2
180,N-sens (n=2/trt),Gower (sqrt→z),2,3.700988807503334,0.7115933035971953,0.06666666666666667,6,3,2
180,N-sens (n=2/trt),Gower (prop→z),2,1.531411880237483,0.5051810643816277,0.2,6,3,2
181,N-sens (n=2/trt),Jaccard (incidence),2,4.218334451808706,0.7376858571947376,0.13333333333333333,6,3,2
181,N-sens (n=2/trt),Gower (sqrt→z),2,5.196437088519829,0.7760002849020182,0.06666666666666667,6,3,2
181,N-sens (n=2/trt),Gower (prop→z),2,3.110310447076153,0.6746423007259097,0.06666666666666667,6,3,2
182,N-sens (n=2/trt),Jaccard (incidence),2,1.7913796791976497,0.5442640636446842,0.3333333333333333,6,3,2
182,N-sens (n=2/trt),Gower (sqrt→z),2,2.8370515762121298,0.6541429186069164,0.06666666666666667,6,3,2
182,N-sens (n=2/trt),Gower (prop→z),2,1.831707490763618,0.5497804041446015,0.2,6,3,2
183,N-sens (n=2/trt),Jaccard (incidence),2,2.1527523489290252,0.5893507534284949,0.06666666666666667,6,3,2
183,N-sens (n=2/trt),Gower (sqrt→z),2,4.138339635158929,0.7339642346753168,0.06666666666666667,6,3,2
183,N-sens (n=2/trt),Gower (prop→z),2,1.5432850360416008,0.5071115645641102,0.2,6,3,2
184,N-sens (n=2/trt),Jaccard (incidence),2,2.664174609958753,0.6397845574456211,0.2,6,3,2
184,N-sens (n=2/trt),Gower (sqrt→z),2,3.285249057223133,0.6865366918079607,0.06666666666666667,6,3,2
184,N-sens (n=2/trt),Gower (prop→z),2,1.5633814787609335,0.5103450189276736,0.13333333333333333,6,3,2
185,N-sens (n=2/trt),Jaccard (incidence),2,1.3042343120473885,0.46509462723717937,0.4666666666666667,6,3,2
185,N-sens (n=2/trt),Gower (sqrt→z),2,3.609406484784775,0.7064238274118867,0.13333333333333333,6,3,2
185,N-sens (n=2/trt),Gower (prop→z),2,1.1436999194781743,0.4326133654775475,0.5333333333333333,6,3,2
186,N-sens (n=2/trt),Jaccard (incidence),2,0.6982127941881563,0.3176274817588895,0.6666666666666666,6,3,2
186,N-sens (n=2/trt),Gower (sqrt→z),2,1.7908811651034782,0.5441950271842056,0.3333333333333333,6,3,2
186,N-sens (n=2/trt),Gower (prop→z),2,0.7052725398454969,0.31981196296713,0.8666666666666667,6,3,2
187,N-sens (n=2/trt),Jaccard (incidence),2,4.070576323351147,0.7307280408829171,0.06666666666666667,6,3,2
187,N-sens (n=2/trt),Gower (sqrt→z),2,3.225195813663745,0.6825528381993223,0.06666666666666667,6,3,2
187,N-sens (n=2/trt),Gower (prop→z),2,2.2478076859211567,0.5997660163740973,0.13333333333333333,6,3,2
188,N-sens (n=2/trt),Jaccard (incidence),2,1.724165342995832,0.5347633137802328,0.2,6,3,2
188,N-sens (n=2/trt),Gower (sqrt→z),2,3.675276012446305,0.7101603863460484,0.06666666666666667,6,3,2
188,N-sens (n=2/trt),Gower (prop→z),2,1.8936936309578822,0.5580037083145246,0.06666666666666667,6,3,2
189,N-sens (n=2/trt),Jaccard (incidence),2,1.5006740197078836,0.5001123113846184,0.3333333333333333,6,3,2
189,N-sens (n=2/trt),Gower (sqrt→z),2,4.243292358685121,0.738825762938627,0.13333333333333333,6,3,2
189,N-sens (n=2/trt),Gower (prop→z),2,1.0810004886800262,0.41883002092451005,0.6,6,3,2
190,N-sens (n=2/trt),Jaccard (incidence),2,3.143496792256468,0.6769675813060944,0.06666666666666667,6,3,2
190,N-sens (n=2/trt),Gower (sqrt→z),2,4.606532882928268,0.7543614308221487,0.06666666666666667,6,3,2
190,N-sens (n=2/trt),Gower (prop→z),2,3.2603930443239943,0.6848999681258443,0.13333333333333333,6,3,2
191,N-sens (n=2/trt),Jaccard (incidence),2,2.119910744332107,0.5856251421810241,0.13333333333333333,6,3,2
191,N-sens (n=2/trt),Gower (sqrt→z),2,2.549089175817004,0.6295463165003429,0.13333333333333333,6,3,2
191,N-sens (n=2/trt),Gower (prop→z),2,1.4191673167614387,0.4861548389545142,0.26666666666666666,6,3,2
192,N-sens (n=2/trt),Jaccard (incidence),2,1.234697715740321,0.45149330715189157,0.4,6,3,2
192,N-sens (n=2/trt),Gower (sqrt→z),2,2.6953810673589764,0.6424639440573484,0.06666666666666667,6,3,2
192,N-sens (n=2/trt),Gower (prop→z),2,0.9353407146125551,0.3840697562358788,0.6,6,3,2
193,N-sens (n=2/trt),Jaccard (incidence),2,0.9130523103036691,0.3783806535834138,0.5333333333333333,6,3,2
193,N-sens (n=2/trt),Gower (sqrt→z),2,2.1388733962199478,0.5877845045232417,0.2,6,3,2
193,N-sens (n=2/trt),Gower (prop→z),2,1.7532153696527577,0.5389177076954155,0.2,6,3,2
194,N-sens (n=2/trt),Jaccard (incidence),2,0.6587937424444561,0.3051675245725363,0.5333333333333333,6,3,2
194,N-sens (n=2/trt),Gower (sqrt→z),2,2.5879822610334497,0.6330708148374407,0.26666666666666666,6,3,2
194,N-sens (n=2/trt),Gower (prop→z),2,0.8314331566896219,0.35661891240757915,0.6,6,3,2
195,N-sens (n=2/trt),Jaccard (incidence),2,1.9094257610608167,0.5600432139829652,0.26666666666666666,6,3,2
195,N-sens (n=2/trt),Gower (sqrt→z),2,5.002683746278844,0.7693260108400052,0.06666666666666667,6,3,2
195,N-sens (n=2/trt),Gower (prop→z),2,2.5877224603343914,0.6330474941595486,0.13333333333333333,6,3,2
196,N-sens (n=2/trt),Jaccard (incidence),2,2.6017768535336776,0.6343048260395368,0.13333333333333333,6,3,2
196,N-sens (n=2/trt),Gower (sqrt→z),2,3.311538082169439,0.6882493758994261,0.06666666666666667,6,3,2
196,N-sens (n=2/trt),Gower (prop→z),2,1.5808011758758416,0.5131136628531165,0.13333333333333333,6,3,2
197,N-sens (n=2/trt),Jaccard (incidence),2,2.182806005653437,0.592701869797821,0.13333333333333333,6,3,2
197,N-sens (n=2/trt),Gower (sqrt→z),2,3.349343515341888,0.690679780622997,0.06666666666666667,6,3,2
197,N-sens (n=2/trt),Gower (prop→z),2,2.2659346749830727,0.6016925067860498,0.13333333333333333,6,3,2
198,N-sens (n=2/trt),Jaccard (incidence),2,2.8386407965558336,0.6542696041601893,0.13333333333333333,6,3,2
198,N-sens (n=2/trt),Gower (sqrt→z),2,4.162447797114852,0.7350968955927003,0.06666666666666667,6,3,2
198,N-sens (n=2/trt),Gower (prop→z),2,2.7015704974748527,0.6429906386429786,0.06666666666666667,6,3,2
199,N-sens (n=2/trt),Jaccard (incidence),2,3.567985264513438,0.7040243959462242,0.06666666666666667,6,3,2
199,N-sens (n=2/trt),Gower (sqrt→z),2,4.603746893625834,0.754249311752023,0.06666666666666667,6,3,2
199,N-sens (n=2/trt),Gower (prop→z),2,3.120976759965463,0.6753933036418881,0.13333333333333333,6,3,2
1,N-sens (n=3/trt),Jaccard (incidence),2,1.1050345601030702,0.26919007475428536,0.377,9,3,3
1,N-sens (n=3/trt),Gower (sqrt→z),2,4.983774295775254,0.6242378743613156,0.002,9,3,3
1,N-sens (n=3/trt),Gower (prop→z),2,1.8122688814387236,0.3765934377500764,0.039,9,3,3
2,N-sens (n=3/trt),Jaccard (incidence),2,1.4593957590022981,0.3272631176670467,0.172,9,3,3
2,N-sens (n=3/trt),Gower (sqrt→z),2,3.4955834498865777,0.5381477240428059,0.013,9,3,3
2,N-sens (n=3/trt),Gower (prop→z),2,0.9948733935310811,0.24903752773294005,0.432,9,3,3
3,N-sens (n=3/trt),Jaccard (incidence),2,4.911437798090455,0.6208021757152542,0.008,9,3,3
3,N-sens (n=3/trt),Gower (sqrt→z),2,6.870596032587792,0.6960669862189178,0.004,9,3,3
3,N-sens (n=3/trt),Gower (prop→z),2,3.717756279745899,0.5534223221159378,0.003,9,3,3
4,N-sens (n=3/trt),Jaccard (incidence),2,3.184961827007807,0.5149525439429664,0.027,9,3,3
4,N-sens (n=3/trt),Gower (sqrt→z),2,6.091892211675503,0.670035683424898,0.005,9,3,3
4,N-sens (n=3/trt),Gower (prop→z),2,2.5787984582702888,0.46224979761499535,0.01,9,3,3
5,N-sens (n=3/trt),Jaccard (incidence),2,1.5764654885966098,0.3444722772464388,0.127,9,3,3
5,N-sens (n=3/trt),Gower (sqrt→z),2,4.185892441113364,0.5825153208756926,0.007,9,3,3
5,N-sens (n=3/trt),Gower (prop→z),2,1.3492466941968155,0.3102253767295175,0.153,9,3,3
6,N-sens (n=3/trt),Jaccard (incidence),2,3.533174277812449,0.5408051473250285,0.01,9,3,3
6,N-sens (n=3/trt),Gower (sqrt→z),2,5.405855910178537,0.6431059451819366,0.004,9,3,3
6,N-sens (n=3/trt),Gower (prop→z),2,2.609021187465971,0.46514732254820873,0.02,9,3,3
7,N-sens (n=3/trt),Jaccard (incidence),2,2.7491510646433674,0.4781838281394862,0.016,9,3,3
7,N-sens (n=3/trt),Gower (sqrt→z),2,5.116287276292592,0.630372866573747,0.004,9,3,3
7,N-sens (n=3/trt),Gower (prop→z),2,1.6623440574591573,0.3565468435989013,0.087,9,3,3
8,N-sens (n=3/trt),Jaccard (incidence),2,1.5274874556857994,0.3373808255984276,0.191,9,3,3
8,N-sens (n=3/trt),Gower (sqrt→z),2,4.086858817730105,0.5766812804998296,0.014,9,3,3
8,N-sens (n=3/trt),Gower (prop→z),2,1.875614019385651,0.3846928842045595,0.088,9,3,3
9,N-sens (n=3/trt),Jaccard (incidence),2,1.0498152719720333,0.2592254711560787,0.421,9,3,3
9,N-sens (n=3/trt),Gower (sqrt→z),2,3.781749919116501,0.5576362980381283,0.007,9,3,3
9,N-sens (n=3/trt),Gower (prop→z),2,0.9356050337707523,0.2377283862944797,0.514,9,3,3
10,N-sens (n=3/trt),Jaccard (incidence),2,2.235658750471217,0.42700620056072297,0.091,9,3,3
10,N-sens (n=3/trt),Gower (sqrt→z),2,4.970005642647719,0.6235887232065535,0.003,9,3,3
10,N-sens (n=3/trt),Gower (prop→z),2,2.262611509606023,0.42994082034670456,0.034,9,3,3
11,N-sens (n=3/trt),Jaccard (incidence),2,2.87970621472181,0.489770425520837,0.017,9,3,3
11,N-sens (n=3/trt),Gower (sqrt→z),2,5.804335483405918,0.6592587815793381,0.008,9,3,3
11,N-sens (n=3/trt),Gower (prop→z),2,2.7245657483467993,0.4759427820588189,0.003,9,3,3
12,N-sens (n=3/trt),Jaccard (incidence),2,3.780507615451885,0.5575552495268357,0.007,9,3,3
12,N-sens (n=3/trt),Gower (sqrt→z),2,5.882906388788744,0.6622726989686228,0.003,9,3,3
12,N-sens (n=3/trt),Gower (prop→z),2,2.642785122378575,0.4683476448354595,0.008,9,3,3
13,N-sens (n=3/trt),Jaccard (incidence),2,2.5427989535380213,0.45875720459154096,0.053,9,3,3
13,N-sens (n=3/trt),Gower (sqrt→z),2,5.0297233036836495,0.6263881224121702,0.012,9,3,3
13,N-sens (n=3/trt),Gower (prop→z),2,2.6237462488586702,0.4665477659827122,0.012,9,3,3
14,N-sens (n=3/trt),Jaccard (incidence),2,1.9933134311722551,0.3991965372588869,0.134,9,3,3
14,N-sens (n=3/trt),Gower (sqrt→z),2,4.373536554190558,0.5931396043198528,0.016,9,3,3
14,N-sens (n=3/trt),Gower (prop→z),2,1.2761989819945199,0.29844237542923474,0.275,9,3,3
15,N-sens (n=3/trt),Jaccard (incidence),2,1.270788369453929,0.29755358016403294,0.273,9,3,3
15,N-sens (n=3/trt),Gower (sqrt→z),2,4.050397918335446,0.5744921017580975,0.009,9,3,3
15,N-sens (n=3/trt),Gower (prop→z),2,1.7462651367797042,0.36792405954053564,0.09,9,3,3
16,N-sens (n=3/trt),Jaccard (incidence),2,2.6243042336504483,0.4666006895482514,0.031,9,3,3
16,N-sens (n=3/trt),Gower (sqrt→z),2,5.985516252886211,0.6661293669090658,0.007,9,3,3
16,N-sens (n=3/trt),Gower (prop→z),2,2.432383615973482,0.4477562315042069,0.026,9,3,3
17,N-sens (n=3/trt),Jaccard (incidence),2,1.943795494663191,0.39317878273110435,0.133,9,3,3
17,N-sens (n=3/trt),Gower (sqrt→z),2,5.347955900079114,0.640630588384928,0.014,9,3,3
17,N-sens (n=3/trt),Gower (prop→z),2,1.8496030243182624,0.3813926655529238,0.062,9,3,3
18,N-sens (n=3/trt),Jaccard (incidence),2,1.548955303911549,0.3405079189456172,0.153,9,3,3
18,N-sens (n=3/trt),Gower (sqrt→z),2,5.666361222673114,0.6538339537300455,0.014,9,3,3
18,N-sens (n=3/trt),Gower (prop→z),2,1.4349830834290915,0.3235599902941625,0.156,9,3,3
19,N-sens (n=3/trt),Jaccard (incidence),2,1.0858108290658026,0.2657516156503181,0.382,9,3,3
19,N-sens (n=3/trt),Gower (sqrt→z),2,3.598708935899996,0.5453656117973885,0.003,9,3,3
19,N-sens (n=3/trt),Gower (prop→z),2,0.8597652663830796,0.22275066151594006,0.627,9,3,3
20,N-sens (n=3/trt),Jaccard (incidence),2,1.756513826063401,0.3692859708382541,0.151,9,3,3
20,N-sens (n=3/trt),Gower (sqrt→z),2,4.098604827684237,0.5773817429165607,0.016,9,3,3
20,N-sens (n=3/trt),Gower (prop→z),2,1.2494118851323504,0.29401995356198257,0.249,9,3,3
21,N-sens (n=3/trt),Jaccard (incidence),2,2.817275446256605,0.48429466204312377,0.003,9,3,3
21,N-sens (n=3/trt),Gower (sqrt→z),2,5.253043599077616,0.636497740017357,0.002,9,3,3
21,N-sens (n=3/trt),Gower (prop→z),2,2.874427398237332,0.4893119283591498,0.004,9,3,3
22,N-sens (n=3/trt),Jaccard (incidence),2,3.028098248242542,0.5023306063608647,0.061,9,3,3
22,N-sens (n=3/trt),Gower (sqrt→z),2,5.809318459395843,0.6594515212694736,0.018,9,3,3
22,N-sens (n=3/trt),Gower (prop→z),2,3.089020893784046,0.5073099514139394,0.021,9,3,3
23,N-sens (n=3/trt),Jaccard (incidence),2,1.5409999600105782,0.3393525596963424,0.155,9,3,3
23,N-sens (n=3/trt),Gower (sqrt→z),2,4.690917566437373,0.6099295078792953,0.013,9,3,3
23,N-sens (n=3/trt),Gower (prop→z),2,1.8711395024646456,0.3841276772134952,0.097,9,3,3
24,N-sens (n=3/trt),Jaccard (incidence),2,3.9284441302244097,0.5670023538310855,0.009,9,3,3
24,N-sens (n=3/trt),Gower (sqrt→z),2,5.849571598765596,0.661000539233056,0.008,9,3,3
24,N-sens (n=3/trt),Gower (prop→z),2,2.6005890467366846,0.46434205849328986,0.015,9,3,3
25,N-sens (n=3/trt),Jaccard (incidence),2,1.6780320017480836,0.35870468631275665,0.138,9,3,3
25,N-sens (n=3/trt),Gower (sqrt→z),2,4.162299020572266,0.5811400792702032,0.004,9,3,3
25,N-sens (n=3/trt),Gower (prop→z),2,1.2744439427628775,0.2981543236566845,0.247,9,3,3
26,N-sens (n=3/trt),Jaccard (incidence),2,1.560429527354908,0.3421672274497292,0.075,9,3,3
26,N-sens (n=3/trt),Gower (sqrt→z),2,5.386178484751293,0.6422685248763853,0.004,9,3,3
26,N-sens (n=3/trt),Gower (prop→z),2,1.9545292755357893,0.39449343556950195,0.004,9,3,3
27,N-sens (n=3/trt),Jaccard (incidence),2,2.9200622974114174,0.4932485758956002,0.01,9,3,3
27,N-sens (n=3/trt),Gower (sqrt→z),2,4.980237310849831,0.6240713298185708,0.003,9,3,3
27,N-sens (n=3/trt),Gower (prop→z),2,2.3153561450985958,0.4355975558163935,0.023,9,3,3
28,N-sens (n=3/trt),Jaccard (incidence),2,1.8251394751230043,0.378256314565182,0.109,9,3,3
28,N-sens (n=3/trt),Gower (sqrt→z),2,5.8116901987955885,0.6595431827131132,0.005,9,3,3
28,N-sens (n=3/trt),Gower (prop→z),2,2.1559223861718375,0.4181448487188272,0.025,9,3,3
29,N-sens (n=3/trt),Jaccard (incidence),2,2.348883656818078,0.43913530514428356,0.105,9,3,3
29,N-sens (n=3/trt),Gower (sqrt→z),2,4.520757100881345,0.6011039899628675,0.007,9,3,3
29,N-sens (n=3/trt),Gower (prop→z),2,2.0885816816173377,0.41044475893202326,0.073,9,3,3
30,N-sens (n=3/trt),Jaccard (incidence),2,1.1084045912546852,0.2697895415690265,0.396,9,3,3
30,N-sens (n=3/trt),Gower (sqrt→z),2,3.9610599810820744,0.5690311521301301,0.032,9,3,3
30,N-sens (n=3/trt),Gower (prop→z),2,1.1109834852198999,0.27024761573822587,0.402,9,3,3
31,N-sens (n=3/trt),Jaccard (incidence),2,0.8873200376644278,0.22826009411809217,0.478,9,3,3
31,N-sens (n=3/trt),Gower (sqrt→z),2,3.5162949107333175,0.53961568021445006,0.026,9,3,3
31,N-sens (n=3/trt),Gower (prop→z),2,1.084706665493328,0.26555313620355725,0.385,9,3,3
32,N-sens (n=3/trt),Jaccard (incidence),2,2.1246904158626556,0.41459878420870416,0.084,9,3,3
32,N-sens (n=3/trt),Gower (sqrt→z),2,5.4678728280323865,0.6457197621026288,0.011,9,3,3
32,N-sens (n=3/trt),Gower (prop→z),2,2.206445379272491,0.4237911316724123,0.027,9,3,3
33,N-sens (n=3/trt),Jaccard (incidence),2,3.1343294498101164,0.5109489921359109,0.008,9,3,3
33,N-sens (n=3/trt),Gower (sqrt→z),2,5.576200558840697,0.6501947477303947,0.007,9,3,3
33,N-sens (n=3/trt),Gower (prop→z),2,1.8668858557385464,0.3835894062601243,0.067,9,3,3
34,N-sens (n=3/trt),Jaccard (incidence),2,1.086320466429709,0.2658431895770639,0.371,9,3,3
34,N-sens (n=3/trt),Gower (sqrt→z),2,3.2720002435631463,0.521683692044041,0.012,9,3,3
34,N-sens (n=3/trt),Gower (prop→z),2,0.8712118307014359,0.2250488655237393,0.592,9,3,3
35,N-sens (n=3/trt),Jaccard (incidence),2,3.1982371118522903,0.5159914108055998,0.008,9,3,3
35,N-sens (n=3/trt),Gower (sqrt→z),2,4.913265399606764,0.6208897530279877,0.004,9,3,3
35,N-sens (n=3/trt),Gower (prop→z),2,2.4811729635111903,0.4526718970608388,0.025,9,3,3
36,N-sens (n=3/trt),Jaccard (incidence),2,3.427418998011925,0.5332496604114445,0.012,9,3,3
36,N-sens (n=3/trt),Gower (sqrt→z),2,6.29995598103263,0.6774178279855803,0.006,9,3,3
36,N-sens (n=3/trt),Gower (prop→z),2,2.029194837540673,0.4034830431292199,0.014,9,3,3
37,N-sens (n=3/trt),Jaccard (incidence),2,2.7757814857959078,0.480589768262918,0.018,9,3,3
37,N-sens (n=3/trt),Gower (sqrt→z),2,4.733094543602349,0.6120569866196808,0.003,9,3,3
37,N-sens (n=3/trt),Gower (prop→z),2,2.091585747681984,0.4107926000527848,0.027,9,3,3
38,N-sens (n=3/trt),Jaccard (incidence),2,1.407436646314974,0.31933224666807675,0.277,9,3,3
38,N-sens (n=3/trt),Gower (sqrt→z),2,3.9418105983071983,0.5678360915333001,0.017,9,3,3
38,N-sens (n=3/trt),Gower (prop→z),2,1.2443904478252974,0.2931847253739079,0.272,9,3,3
39,N-sens (n=3/trt),Jaccard (incidence),2,4.4408257808139195,0.5968189434383123,0.007,9,3,3
39,N-sens (n=3/trt),Gower (sqrt→z),2,6.299358927985762,0.6773971170236571,0.003,9,3,3
39,N-sens (n=3/trt),Gower (prop→z),2,2.839812967524148,0.48628491756785097,0.01,9,3,3
40,N-sens (n=3/trt),Jaccard (incidence),2,2.0948599396655583,0.4111712519035549,0.073,9,3,3
40,N-sens (n=3/trt),Gower (sqrt→z),2,5.240209948714502,0.6359316062732105,0.014,9,3,3
40,N-sens (n=3/trt),Gower (prop→z),2,2.24092129154061,0.4275815580664584,0.013,9,3,3
41,N-sens (n=3/trt),Jaccard (incidence),2,2.1429922902814043,0.41668199548557927,0.1,9,3,3
41,N-sens (n=3/trt),Gower (sqrt→z),2,5.008612468566035,0.6254032753145367,0.012,9,3,3
41,N-sens (n=3/trt),Gower (prop→z),2,1.5581612007546197,0.34183986307826514,0.151,9,3,3
42,N-sens (n=3/trt),Jaccard (incidence),2,2.16841503089579,0.4195512585451096,0.067,9,3,3
42,N-sens (n=3/trt),Gower (sqrt→z),2,5.34094093143678,0.6403283484848717,0.009,9,3,3
42,N-sens (n=3/trt),Gower (prop→z),2,2.293576750797752,0.4332754314844129,0.024,9,3,3
43,N-sens (n=3/trt),Jaccard (incidence),2,1.7178585681960152,0.36411828446414823,0.087,9,3,3
43,N-sens (n=3/trt),Gower (sqrt→z),2,4.05808428345466,0.5749554865712633,0.005,9,3,3
43,N-sens (n=3/trt),Gower (prop→z),2,1.1711943695435012,0.2807815378000901,0.314,9,3,3
44,N-sens (n=3/trt),Jaccard (incidence),2,3.5520907155434864,0.542130881539366,0.022,9,3,3
44,N-sens (n=3/trt),Gower (sqrt→z),2,4.75137906419686,0.61297209500993,0.004,9,3,3
44,N-sens (n=3/trt),Gower (prop→z),2,2.221369348164375,0.425438079561508,0.031,9,3,3
45,N-sens (n=3/trt),Jaccard (incidence),2,1.1074977165167346,0.26962832190103364,0.374,9,3,3
45,N-sens (n=3/trt),Gower (sqrt→z),2,3.935793486939591,0.5674611699945892,0.013,9,3,3
45,N-sens (n=3/trt),Gower (prop→z),2,1.1929593942563284,0.2845148932018012,0.3,9,3,3
46,N-sens (n=3/trt),Jaccard (incidence),2,2.150571777034238,0.4175403955388743,0.102,9,3,3
46,N-sens (n=3/trt),Gower (sqrt→z),2,4.913192872067575,0.6208862783327871,0.016,9,3,3
46,N-sens (n=3/trt),Gower (prop→z),2,1.9316547600242322,0.3916849118640943,0.09,9,3,3
47,N-sens (n=3/trt),Jaccard (incidence),2,1.4897335840939403,0.3318089049585731,0.163,9,3,3
47,N-sens (n=3/trt),Gower (sqrt→z),2,4.72265327255884,0.6115324754174837,0.01,9,3,3
47,N-sens (n=3/trt),Gower (prop→z),2,2.188993690133448,0.421853218726337,0.01,9,3,3
48,N-sens (n=3/trt),Jaccard (incidence),2,1.816327843703347,0.3771188138859635,0.096,9,3,3
